-3.588758123225868957e+00;-2.183836503298087806e+01
-4.217009612715408196e+00;-2.694710728304836600e+00
-3.505953607880026190e+00;-3.616368995071467651e+01
-4.239929265979528239e+00;-2.757411496629605807e+01
-5.082575081434846709e+00;-2.172977557984092911e+01
-4.884765143071297722e+00;-1.087555552758506039e+01
-4.391169819882405179e+00;-2.473457982847458325e+01
-4.644909413803659071e+00;-2.252978699530762441e+01
-3.804736741473915274e+00;-2.813364594316433198e+01
-4.749545838679279264e+00;-3.488259568873793626e+01
-7.042391852667263308e+00;-1.920236660742024881e+01
-4.308451040912395058e+00;-3.371851621222700146e+01
-3.184196300809913893e+00;-4.112540301582715330e+01
-4.963393186158842951e+00;-2.794671204026867173e+01
-3.773776628513234144e+00;-1.071866879303703612e+01
-4.876042059442466936e+00;-2.206710979613739454e+01
-5.710228598104090558e+00;-4.660028326952884470e+01
-5.278329719460922220e+00;-2.437397072131860654e+01
-4.015767455417822873e+00;-1.349524957264212333e+01
-5.309861453926361996e+00;-2.914394860598348913e+01
-5.838842372053674623e+00;-4.076818654666134734e+01
-6.365016152500009738e+00;-5.711935889589387472e+00
-5.407721745401322444e+00;-3.055597273675633829e+01
-6.002236288039941137e+00;-1.791410029934813508e+01
-6.291118278046361034e+00;-2.821249891422527512e+01
-5.716373248954941033e+00;-2.197621402226367593e+01
-5.408644110055098153e+00;-3.827857471487308771e+01
-5.022545782670923664e+00;-2.154534854648365538e+01
-4.946786222093465746e+00;-2.285429226350627374e+01
-5.507457674944770787e+00;-2.977250812626623855e+01
-5.537968358220760834e+00;-2.973935288002162736e+01
-5.650517025635563684e+00;-4.395333906424944104e+01
-4.858059086196997889e+00;-3.017852173656592285e+01
-6.304158677572836211e+00;-2.118706454253194593e+01
-5.725838691506593747e+00;-2.545976788372015776e+01
-4.416727550257970591e+00;-2.465857772812292836e+01
-4.088479452365358924e+00;-3.884218853167799068e+01
-4.678126687057960531e+00;-3.312202494577925904e+01
-5.696637719345505779e+00;-3.202003651354991831e+01
-5.249242025701898129e+00;-2.541588044081064979e+01
-5.932119872626685719e+00;-1.663140453567645238e+01
-4.627470048215632126e+00;-4.197693433728312584e+01
-3.809398244963520419e+00;-6.282752569281934818e+00
-4.056976343072279612e+00;-2.787121829244844662e+01
-5.856602097208433833e+00;-1.503370203991618048e+01
-5.322541557578543525e+00;-1.328657126802275457e+01
-4.833380017538511986e+00;-1.584295402056938507e+01
-4.714906882260478937e+00;-1.865163905080373752e+01
-4.991599983423343545e+00;-7.426946863379312092e+00
-4.898470325837104511e+00;-2.181931062017510214e+01
-3.493479442354996412e+00;-4.001669423588143815e+01
-6.016387998788586877e+00;-1.591827423515668372e+01
-5.938498724091328285e+00;-5.786339669247356099e+00
-5.330895184607797432e+00;-3.377353003898387840e+01
-3.461646378815692149e+00;-1.060264616908198576e+01
-3.505952831658744273e+00;-1.657713555393599236e+01
-5.688980548043762298e+00;-6.135324487770049018e+00
-5.214402696761104572e+00;-1.765445348371748935e+01
-4.242198425781001703e+00;-2.761210496814467774e+01
-4.508736503723135947e+00;-1.640905061570812151e+01
-4.698859575075496231e+00;-3.743376822207562071e+01
-4.761409460635155355e+00;-1.220558667445488332e+01
-5.555654287785092293e+00;-2.755619921940777317e+01
-5.348122841377310088e+00;-6.767657223814842915e+00
-4.462164194390052074e+00;-2.176239690309245134e+01
-5.615932859556252765e+00;-2.039180841056509763e+01
-5.539466128525901034e+00;-2.566896219394674716e+01
-5.508676862703104860e+00;-1.896509373255640440e+01
-4.538727346708046895e+00;-2.816630705801114587e+01
-4.683194629870683912e+00;-3.736783969079726120e+01
-6.193006074164484787e+00;-2.143032630684881568e+01
-4.866661203701976746e+00;-1.939567305632209226e+01
-3.093484180108846182e+00;-1.617741333529969694e+01
-5.730257780355326958e+00;-1.438303060380312992e+01
-6.052725928409216749e+00;-3.080047989007297105e+01
-5.054593284259705221e+00;-8.181235694846584749e+00
-5.595803857638752099e+00;-3.459496080205374824e+01
-5.078762019540345563e+00;-3.290017417816591916e+01
-4.098691262314794415e+00;-3.723128768697959856e+01
-5.917974921928881749e+00;-3.055332846534211555e+01
-5.398425960553844050e+00;-5.932866640303347872e+00
-4.240463354459391709e+00;-2.508946708959401661e+01
-5.980348415064134393e+00;-1.721862504542391292e+01
-5.800172277911651797e+00;-4.206561940648716558e+01
-4.049576166118158405e+00;-2.270379683598156362e+01
-4.263312940975344745e+00;-2.268523240939257946e+01
-4.314535510477846891e+00;-3.277066617032152607e+01
-5.827394273427572102e+00;-1.891141700987108010e+01
-5.642727731339072683e+00;-3.317131768860208751e+01
-5.364426002813874383e+00;-2.581821674613940942e+01
-5.283195129002787205e+00;-4.029949345154739149e+01
-5.514894722266312499e+00;-4.912339278313403668e+01
-4.499814839178250203e+00;-4.266139961831017757e+01
-5.883506671542760635e+00;-2.545748317568586572e+01
-5.591650397113050452e+00;-9.952648207769946964e+00
-6.034285527778759040e+00;-2.322267095876849652e+01
-5.031426254581996105e+00;-3.814817237650844817e+01
-4.581378671574596773e+00;-2.778408184471138043e+01
-4.382567559029066473e+00;-1.743555679877719200e+01
-3.269411240575448296e+00;-1.210010932586152244e+01
-5.295345470353955086e+00;-2.848954344678963224e+01
-4.120272323290309124e+00;-1.918525720048498329e+01
-4.487894779121926803e+00;-4.281634286083267682e+01
-5.019460899519148533e+00;-3.367552145573915823e+01
-4.776060320765409095e+00;-2.702076405228676492e+01
-4.271856873525926801e+00;-2.270093056201045556e+01
-4.370937630312819344e+00;-3.085075860605380882e+01
-5.755557004734599857e+00;-3.026451680930650667e+01
-5.013616331089152389e+00;-2.205682195022714964e+01
-3.192552839447317936e+00;-2.643947437727068461e+01
-5.764756000394221758e+00;-2.959821046727362059e+01
-5.370876779716875049e+00;-2.099259267275599328e+01
-6.232637611555699841e+00;-2.534207526031654822e+01
-4.874794769627699864e+00;-2.358531722351713356e+01
-5.477852855172289814e+00;-2.847438598925447195e+01
-6.139248727186025434e+00;-3.113052678696682207e+01
-5.434289180813374642e+00;-2.167307951888117401e+01
-5.924945945457530172e+00;-1.787553974221606978e+01
-3.804412364406904778e+00;-4.752784426014073915e+01
-4.658993015377519420e+00;-1.896015643568544462e+01
-5.509949620441783047e+00;-3.013162686901949883e+01
-5.106304462069564565e+00;-2.909702514577797317e+01
-5.247210375237697733e+00;-4.343043958583175623e+01
-4.078134748173503965e+00;-1.477196664281705907e+01
-5.650691407363362728e+00;-4.125081300914614957e+01
-4.583148098837793505e+00;-3.198819488605589001e+01
-4.886437469343376527e+00;-2.932101553830898766e+01
-4.446768999143850820e+00;-1.877460890597753718e+01
-5.580477902770867082e+00;-4.038698513610857788e+01
-6.266350717868065523e+00;-1.965205445728506817e+01
-5.951087406227223653e+00;-3.127089008470635179e+01
-5.477051230760406675e+00;-2.654669988120328128e+01
-6.549023844677205553e+00;-2.403670259334418446e+01
-4.580887180932635694e+00;-2.508041029473552186e+01
-5.248708937358776971e+00;-2.498703827080465345e+01
-4.680762923487895577e+00;-5.483496466683716619e+01
-3.435270153399444304e+00;-2.194302944404556399e+01
-5.521926865909615678e+00;-3.006591510195104888e+01
-4.605006578120649507e+00;-2.720748096595741217e+01
-6.624547574225195135e+00;-4.529274241863078032e+00
-5.088432525785978378e+00;-1.539020379815568162e+01
-5.553639878227512483e+00;-1.002167863584370266e+01
-4.770925048886176079e+00;-1.966802412145531420e+01
-5.836202692917563439e+00;-1.340408898729991272e+01
-4.448145468372169731e+00;-1.246079921252401590e+01
-5.502470047713263313e+00;-3.100268203199219386e+01
-3.156866641852846378e+00;-3.702416455630409331e+01
-5.108759760542656458e+00;-1.417632982893196569e+01
-4.921820025828115064e+00;-1.993728173056574704e+01
-5.319559223410299964e+00;-2.215141876638580598e+01
-6.045221481388253437e+00;-8.755440931970841945e+00
-5.094531236102855409e+00;-3.307385332156724900e+01
-4.466893534374468899e+00;-3.079148578884095500e+01
-6.067406777122203110e+00;-4.000586206029457514e+01
-4.444981477847893991e+00;-2.765956375672117673e+01
-5.106961247734751019e+00;-1.479146441784686594e+01
-5.901460647005395188e+00;-3.359904862979418283e+01
-5.307903847345020409e+00;-2.501874347110242880e+01
-5.033737161032463270e+00;-2.898362680085503840e+01
-5.049301121676517567e+00;-2.711597487342821822e+01
-5.575683510841434654e+00;-3.445512708096240573e+01
-4.780386913820848349e+00;-3.526551686315349343e+01
-5.925884207352682509e+00;-2.924783941170720780e+01
-5.126133612931052852e+00;-2.530075628098621188e+00
-5.563760220684986990e+00;-1.619008846031725568e+01
-4.402249332636294810e+00;-3.836502753411885891e+01
-4.381397618077920164e+00;-3.831235865801050267e+01
-7.127337790397392681e+00;-1.969427694666244122e+01
-6.404712466750175359e+00;-2.131028159721848425e+01
-5.547208718189772902e+00;-8.740671719625328961e+00
-4.145192480547192915e+00;-3.071521236005443356e+01
-5.550270088822945702e+00;-3.862640499217884837e+01
-5.352738105834073501e+00;-2.891569714991889128e+01
-5.291754835513348354e+00;-2.437027990516741482e+01
-4.537182801816896927e+00;-2.236359364727099219e+01
-5.611315139125154339e+00;-4.095303132753641506e+01
-3.908374521518022782e+00;-3.317027151931935691e+01
-5.521834879948015029e+00;-3.142036884793155238e+01
-6.474455640125318823e+00;-3.097092964202106202e+01
-5.383724651206358125e+00;-1.954827369722747221e+01
-4.441234280714130733e+00;-2.596078275350280151e+01
-4.254521300708557163e+00;-2.246436416846687578e+01
-5.012545689282044137e+00;-2.432634704969848016e+01
-5.152522794865119771e+00;-3.010643494594788194e+01
-5.214186829515172761e+00;-3.773131784728806792e+01
-4.775646635746963575e+00;-3.632848555366763321e+01
-4.326694988741090597e+00;-2.859436923367386996e+01
-4.960404014679927087e+00;-2.086409752667805151e+01
-4.485348427949658046e+00;-4.233448344978790345e+01
-5.165522940931177587e+00;-1.684613931435986345e+01
-6.358484655545803221e+00;-2.197228305589133868e+01
-6.804451383521751495e+00;-3.663407117381027689e+01
-4.969095558527849121e+00;-4.322983706414832028e+01
-5.788408590147320787e+00;-4.130708407762129752e+01
-3.681492054233951983e+00;-2.429203134293172894e+01
-4.546167777717864844e+00;-2.831582104535760536e+01
-5.282745399005759346e+00;-4.281133156197073930e+01
-5.233469890198290564e+00;-3.391951900284088595e+01
-4.313660860566130850e+00;-1.413254058676123748e+01
-3.826737027540657810e+00;-1.713345982960318992e+01
-5.478923149538388770e+00;-3.760532865398810287e+01
-4.386669454683930880e+00;-2.229455469828819503e+01
-6.414830760541624599e+00;-2.230298935546479910e+01
-4.348384142009706466e+00;-2.538717387251104896e+01
-5.148042936807473602e+00;-3.439954427121010383e+01
-6.157227759650710119e+00;-1.767690132686371385e+01
-5.247291555817366948e+00;-2.842805328005440302e+01
-3.613823050464693321e+00;-1.888118848866441724e+01
-4.703339998975118341e+00;-2.452255722605274713e+01
-3.784004111387381464e+00;-8.116271202871574886e+00
-4.256395910816377359e+00;-1.994486424946158820e+01
-6.675682456964915801e+00;-2.471329209197153176e+01
-5.104085563354963107e+00;-2.502288641439008288e+01
-4.245563130141985830e+00;-5.449264253877137776e+01
-5.455449642776148522e+00;-2.319299470861608015e+01
-5.373476436842209658e+00;-4.073582357651309849e+01
-4.304829210482563617e+00;-2.312053217920026782e+01
-5.776883656355587426e+00;-2.272590107303543405e+01
-4.342731430360163181e+00;-2.594495647848664888e+01
-4.359548157255202838e+00;-2.518609417831872221e+01
-5.316183186123483395e+00;-3.805797337055908969e+01
-5.068744613577290004e+00;-2.397935344432397287e+01
-4.299333790730135441e+00;-2.719711767226715793e+01
-4.634067515023207129e+00;-3.603196494283077556e+01
-5.626103324662020455e+00;-2.714804870987963525e+01
-5.843702771188011624e+00;-1.746942249182331608e+01
-4.629495736545114148e+00;-2.309740405031848454e+01
-4.728876699827244678e+00;-4.981146960558104020e+00
-5.375091350373436327e+00;-4.889498936920580263e+01
-4.840559842482828223e+00;-2.652627682600132175e+01
-5.414015234008322963e+00;-3.617983053733120613e+01
-5.351351617441718389e+00;-2.411408033613465918e+01
-5.402253360514031044e+00;-9.104817327450132058e-01
-5.768403505306518575e+00;-3.424842057215978741e+01
-6.830896032011622765e+00;-2.338456208377601442e+01
-6.613125302239808434e+00;-3.161032818709481518e+01
-5.220536427648445610e+00;-3.338117084480763452e+01
